type,nameOrig,nameDest,amount,isFraud
CASH_OUT,C0009032,M0009032,8992.288203592081,0
DEBIT,C0009033,M0009033,3576.5861435470715,0
DEBIT,C0009034,M0009034,3029.3082174700758,0
PAYMENT,C0009035,M0009035,1153.9414876790765,0
PAYMENT,C0009036,M0009036,543.8361660892688,0
TRANSFER,C0009037,M0009037,8838.741658075054,0
DEBIT,C0009038,M0009038,5021.801772418912,0
PAYMENT,C0009039,M0009039,277.7880940176436,0
PAYMENT,C0009040,M0009040,1453.8806312138197,0
TRANSFER,C0009041,M0009041,4761.00850502781,0
DEBIT,C0009042,M0009042,1975.7197987261798,0
CASH_IN,C0009043,M0009043,6816.814013554773,0
CASH_IN,C0009044,M0009044,1152.815147007158,0
CASH_OUT,C0009045,M0009045,9691.858660189133,0
TRANSFER,C0009046,M0009046,4316.827339893914,0
CASH_OUT,C0009047,M0009047,1640.3461432331135,0
DEBIT,C0009048,M0009048,6040.506925114665,0
CASH_OUT,C0009049,M0009049,1884.240505430461,0
CASH_IN,C0009050,M0009050,8359.261245147449,0
PAYMENT,C0009051,M0009051,6346.10197434949,0
TRANSFER,C0009052,M0009052,1207.3448396385588,0
CASH_IN,C0009053,M0009053,1533.6315970484104,0
DEBIT,C0009054,M0009054,1946.7823088320147,0
DEBIT,C0009055,M0009055,7362.15697879145,0
TRANSFER,C0009056,M0009056,2302.255515058519,0
TRANSFER,C0009057,M0009057,2576.505572163351,0
TRANSFER,C0009058,M0009058,3683.165968871627,0
DEBIT,C0009059,M0009059,2249.676217287304,0
DEBIT,C0009060,M0009060,7182.963191732851,0
DEBIT,C0009061,M0009061,7311.122306340419,0
PAYMENT,C0009062,M0009062,3104.068357824147,0
DEBIT,C0009063,M0009063,613.0875404203717,0
DEBIT,C0009064,M0009064,5189.682235588734,0
DEBIT,C0009065,M0009065,2852.8174183321053,0
CASH_IN,C0009066,M0009066,9208.88870976595,0
DEBIT,C0009067,M0009067,230.4100468045589,1
CASH_IN,C0009068,M0009068,8415.989991732,0
DEBIT,C0009069,M0009069,366.64946900581083,0
CASH_IN,C0009070,M0009070,2671.3955672910106,0
PAYMENT,C0009071,M0009071,1925.5788723887945,0
DEBIT,C0009072,M0009072,2487.464763551126,0
CASH_IN,C0009073,M0009073,483.0205993871084,0
PAYMENT,C0009074,M0009074,7733.568823196762,0
DEBIT,C0009075,M0009075,8134.870081406122,0
CASH_IN,C0009076,M0009076,7767.819337897682,0
PAYMENT,C0009077,M0009077,9086.491832565962,0
DEBIT,C0009078,M0009078,8660.127281957164,0
PAYMENT,C0009079,M0009079,4980.7721428608675,0
CASH_IN,C0009080,M0009080,2867.796584692699,0
PAYMENT,C0009081,M0009081,3803.102915198376,0
DEBIT,C0009082,M0009082,2240.7008863996357,0
TRANSFER,C0009083,M0009083,7550.17590996255,0
DEBIT,C0009084,M0009084,6037.893802746318,0
DEBIT,C0009085,M0009085,9130.631748829106,0
CASH_IN,C0009086,M0009086,9851.72140818397,0
PAYMENT,C0009087,M0009087,8276.259172455677,0
CASH_OUT,C0009088,M0009088,1469.9305870873136,0
CASH_OUT,C0009089,M0009089,7959.85409406818,0
DEBIT,C0009090,M0009090,4971.276685546031,0
TRANSFER,C0009091,M0009091,8336.702183826643,0
DEBIT,C0009092,M0009092,5112.336840640132,0
PAYMENT,C0009093,M0009093,3195.322464172106,0
PAYMENT,C0009094,M0009094,4953.275784963196,0
CASH_IN,C0009095,M0009095,9129.022661893288,0
PAYMENT,C0009096,M0009096,4375.611399628759,0
CASH_IN,C0009097,M0009097,5026.905877773691,0
CASH_OUT,C0009098,M0009098,3999.4920739133076,0
CASH_IN,C0009099,M0009099,9391.962130546732,0
TRANSFER,C0009100,M0009100,6202.918368816808,0
PAYMENT,C0009101,M0009101,1479.6448704556865,0
TRANSFER,C0009102,M0009102,1290.9969521421494,0
TRANSFER,C0009103,M0009103,2970.328284469085,0
PAYMENT,C0009104,M0009104,6747.543722928833,0
DEBIT,C0009105,M0009105,5680.621829407866,0
DEBIT,C0009106,M0009106,699.3762256924585,0
DEBIT,C0009107,M0009107,572.1350802363135,0
CASH_IN,C0009108,M0009108,6034.46973568452,0
DEBIT,C0009109,M0009109,8403.828044515974,0
CASH_OUT,C0009110,M0009110,9846.459523664334,0
CASH_IN,C0009111,M0009111,3073.815680507831,0
CASH_IN,C0009112,M0009112,5267.8060334574,0
DEBIT,C0009113,M0009113,7138.981765542697,0
TRANSFER,C0009114,M0009114,8235.05395613973,0
CASH_OUT,C0009115,M0009115,4198.069341063226,0
PAYMENT,C0009116,M0009116,3116.3965122093405,0
CASH_IN,C0009117,M0009117,6218.589505514001,0
TRANSFER,C0009118,M0009118,5687.539791458133,0
DEBIT,C0009119,M0009119,1597.3857367402666,0
TRANSFER,C0009120,M0009120,3370.7882438801694,0
PAYMENT,C0009121,M0009121,6693.975285657501,0
PAYMENT,C0009122,M0009122,5956.159958000448,0
CASH_OUT,C0009123,M0009123,4429.375659061136,0
CASH_IN,C0009124,M0009124,203.06877576373506,0
CASH_IN,C0009125,M0009125,5579.1244495362835,0
CASH_IN,C0009126,M0009126,5456.771288775125,0
CASH_OUT,C0009127,M0009127,4245.8019621452095,0
TRANSFER,C0009128,M0009128,2975.3722636220405,0
CASH_OUT,C0009129,M0009129,4838.39148723666,0
DEBIT,C0009130,M0009130,5202.90859976763,0
DEBIT,C0009131,M0009131,991.4447675918702,0
TRANSFER,C0009132,M0009132,2600.884850844306,0
PAYMENT,C0009133,M0009133,8825.820699858872,0
PAYMENT,C0009134,M0009134,9936.22820093556,0
TRANSFER,C0009135,M0009135,7385.436412004763,0
TRANSFER,C0009136,M0009136,947.9662950874101,0
CASH_OUT,C0009137,M0009137,4939.692062630246,0
PAYMENT,C0009138,M0009138,6573.300185712156,0
CASH_OUT,C0009139,M0009139,4677.05893172519,0
TRANSFER,C0009140,M0009140,4340.186148508294,0
DEBIT,C0009141,M0009141,8595.241783327783,0
CASH_IN,C0009142,M0009142,2535.827264091437,0
CASH_IN,C0009143,M0009143,5306.353404226695,0
TRANSFER,C0009144,M0009144,5515.615433892289,0
TRANSFER,C0009145,M0009145,8767.66124760853,0
TRANSFER,C0009146,M0009146,8536.957336538371,0
CASH_OUT,C0009147,M0009147,605.9451336017419,0
DEBIT,C0009148,M0009148,1476.4325025978596,0
DEBIT,C0009149,M0009149,1907.4662274843624,0
CASH_OUT,C0009150,M0009150,402.7246370074233,0
CASH_OUT,C0009151,M0009151,505.5391761582806,0
DEBIT,C0009152,M0009152,7216.6009795994105,0
DEBIT,C0009153,M0009153,7402.085698590441,0
CASH_OUT,C0009154,M0009154,4329.969898822494,0
DEBIT,C0009155,M0009155,2310.2853728179393,0
CASH_OUT,C0009156,M0009156,9215.840247457878,0
PAYMENT,C0009157,M0009157,4520.828388741283,0
CASH_IN,C0009158,M0009158,5416.180069173385,0
CASH_IN,C0009159,M0009159,5493.122426982421,0
CASH_IN,C0009160,M0009160,8875.189910419884,0
PAYMENT,C0009161,M0009161,7581.57771645836,0
CASH_IN,C0009162,M0009162,5786.1324420922265,0
TRANSFER,C0009163,M0009163,8950.674452451598,0
CASH_OUT,C0009164,M0009164,9870.578210764923,0
CASH_IN,C0009165,M0009165,9781.379455190232,0
DEBIT,C0009166,M0009166,9178.52695978309,0
CASH_IN,C0009167,M0009167,7774.413653463292,0
CASH_OUT,C0009168,M0009168,5056.6949055610685,0
PAYMENT,C0009169,M0009169,788.4268657995952,0
TRANSFER,C0009170,M0009170,825.8736951597112,0
CASH_IN,C0009171,M0009171,1000.0848179600619,0
TRANSFER,C0009172,M0009172,9065.592551853471,0
CASH_OUT,C0009173,M0009173,1044.522773992085,0
TRANSFER,C0009174,M0009174,5048.389710318768,0
PAYMENT,C0009175,M0009175,821.297650454943,0
DEBIT,C0009176,M0009176,848.8291144803484,0
PAYMENT,C0009177,M0009177,2939.889752994499,0
TRANSFER,C0009178,M0009178,9592.685731610794,0
TRANSFER,C0009179,M0009179,1823.5608687369308,0
TRANSFER,C0009180,M0009180,3077.83900113591,0
PAYMENT,C0009181,M0009181,8315.486879813074,0
CASH_OUT,C0009182,M0009182,9850.699829468458,0
TRANSFER,C0009183,M0009183,9060.66535470102,0
CASH_IN,C0009184,M0009184,4993.537461823051,0
DEBIT,C0009185,M0009185,3443.9619274534416,0
TRANSFER,C0009186,M0009186,3546.2268763180414,0
PAYMENT,C0009187,M0009187,7405.095447024331,0
DEBIT,C0009188,M0009188,4573.978507543775,0
PAYMENT,C0009189,M0009189,8896.428969441331,0
CASH_OUT,C0009190,M0009190,944.6092495338831,0
CASH_OUT,C0009191,M0009191,6146.338512215151,0
TRANSFER,C0009192,M0009192,9648.673477666389,0
DEBIT,C0009193,M0009193,1556.761054739686,0
DEBIT,C0009194,M0009194,5092.31947946472,0
TRANSFER,C0009195,M0009195,1863.4622210958141,0
CASH_OUT,C0009196,M0009196,8608.453151671092,0
PAYMENT,C0009197,M0009197,8725.534709723075,0
PAYMENT,C0009198,M0009198,3047.9970277492207,1
DEBIT,C0009199,M0009199,8126.729860444899,0
CASH_OUT,C0009200,M0009200,3933.6274318104925,0
TRANSFER,C0009201,M0009201,555.4062706512098,0
CASH_IN,C0009202,M0009202,3801.52743488429,0
TRANSFER,C0009203,M0009203,5655.675187484782,0
CASH_IN,C0009204,M0009204,7091.301446265904,0
CASH_OUT,C0009205,M0009205,585.9871058599098,0
DEBIT,C0009206,M0009206,4585.2461599157705,0
TRANSFER,C0009207,M0009207,592.5483665190234,0
PAYMENT,C0009208,M0009208,6697.043608629151,0
TRANSFER,C0009209,M0009209,524.9942885955328,0
PAYMENT,C0009210,M0009210,8066.89566440579,0
CASH_OUT,C0009211,M0009211,6393.084073169914,0
DEBIT,C0009212,M0009212,9311.57112369731,0
PAYMENT,C0009213,M0009213,9259.64740405625,0
TRANSFER,C0009214,M0009214,1665.61245007928,0
TRANSFER,C0009215,M0009215,9101.691210909094,0
CASH_OUT,C0009216,M0009216,2732.1010691797733,0
DEBIT,C0009217,M0009217,1300.8757951044513,0
CASH_OUT,C0009218,M0009218,6075.065352472504,0
DEBIT,C0009219,M0009219,4057.0155396142804,0
CASH_IN,C0009220,M0009220,1129.6320233030333,0
TRANSFER,C0009221,M0009221,9896.519739027077,0
PAYMENT,C0009222,M0009222,4407.982839558572,0
CASH_OUT,C0009223,M0009223,3122.261484477804,0
CASH_OUT,C0009224,M0009224,6693.461475206615,0
DEBIT,C0009225,M0009225,7638.032724255378,0
CASH_OUT,C0009226,M0009226,2041.0276860644294,0
CASH_OUT,C0009227,M0009227,8083.7207597784045,0
CASH_IN,C0009228,M0009228,9615.835442005307,0
DEBIT,C0009229,M0009229,9041.792403729107,0
TRANSFER,C0009230,M0009230,3181.1714082057383,0
PAYMENT,C0009231,M0009231,4551.855876179044,0
PAYMENT,C0009232,M0009232,3518.9032698816036,0
DEBIT,C0009233,M0009233,7918.833459523878,0
TRANSFER,C0009234,M0009234,7110.250088260332,0
PAYMENT,C0009235,M0009235,8470.292431254577,0
CASH_IN,C0009236,M0009236,2205.5634021078195,0
CASH_IN,C0009237,M0009237,241.67564950898114,0
DEBIT,C0009238,M0009238,9003.297262239124,0
CASH_OUT,C0009239,M0009239,7568.343362056722,0
TRANSFER,C0009240,M0009240,9557.90617137482,0
PAYMENT,C0009241,M0009241,7872.941737520897,0
PAYMENT,C0009242,M0009242,8715.787611153666,0
CASH_IN,C0009243,M0009243,6937.697002682761,0
CASH_OUT,C0009244,M0009244,6171.65804157495,0
CASH_OUT,C0009245,M0009245,2799.954201961913,0
PAYMENT,C0009246,M0009246,4127.6930842225365,0
CASH_OUT,C0009247,M0009247,9090.445117184725,0
DEBIT,C0009248,M0009248,6689.312326136585,0
CASH_IN,C0009249,M0009249,3970.866754613791,0
DEBIT,C0009250,M0009250,5738.845140277489,0
CASH_IN,C0009251,M0009251,2889.478552420137,0
CASH_OUT,C0009252,M0009252,9202.761485813005,0
TRANSFER,C0009253,M0009253,8828.095180493814,0
TRANSFER,C0009254,M0009254,2820.791042256431,0
PAYMENT,C0009255,M0009255,5717.392109686917,0
TRANSFER,C0009256,M0009256,5003.228110725379,0
PAYMENT,C0009257,M0009257,6932.183752683145,0
CASH_IN,C0009258,M0009258,1792.4905080042042,0
PAYMENT,C0009259,M0009259,3456.0340105935215,0
CASH_IN,C0009260,M0009260,9094.805399872288,0
CASH_IN,C0009261,M0009261,7323.05537547909,0
CASH_IN,C0009262,M0009262,5428.748668637048,0
TRANSFER,C0009263,M0009263,2827.1430152787234,0
CASH_IN,C0009264,M0009264,8447.419850016475,0
TRANSFER,C0009265,M0009265,2690.072386381688,0
PAYMENT,C0009266,M0009266,7109.626428313504,0
CASH_OUT,C0009267,M0009267,8739.301674376664,0
PAYMENT,C0009268,M0009268,5273.71777868587,0
CASH_OUT,C0009269,M0009269,5557.146161654978,0
TRANSFER,C0009270,M0009270,6581.193592598073,0
TRANSFER,C0009271,M0009271,1651.7110397719014,0
CASH_IN,C0009272,M0009272,6725.373798797342,0
TRANSFER,C0009273,M0009273,5711.667699304964,0
PAYMENT,C0009274,M0009274,586.573876212344,0
PAYMENT,C0009275,M0009275,3506.865985060843,0
DEBIT,C0009276,M0009276,2100.2239724352066,0
DEBIT,C0009277,M0009277,744.7517239802859,0
PAYMENT,C0009278,M0009278,7811.344139453272,0
DEBIT,C0009279,M0009279,9688.744188096236,0
PAYMENT,C0009280,M0009280,3440.916523641312,0
PAYMENT,C0009281,M0009281,7043.9783980288885,0
CASH_OUT,C0009282,M0009282,5180.019799502356,0
CASH_OUT,C0009283,M0009283,7755.941845970554,0
PAYMENT,C0009284,M0009284,936.3602246565695,0
TRANSFER,C0009285,M0009285,6207.194863429924,1
CASH_OUT,C0009286,M0009286,9483.344043852394,0
CASH_IN,C0009287,M0009287,9278.639721915068,0
CASH_OUT,C0009288,M0009288,2145.316418607013,0
DEBIT,C0009289,M0009289,8522.768945625174,0
DEBIT,C0009290,M0009290,8413.44649483777,0
CASH_IN,C0009291,M0009291,4594.414124934329,0
CASH_OUT,C0009292,M0009292,8658.116291402423,0
CASH_IN,C0009293,M0009293,9913.593717986849,0
TRANSFER,C0009294,M0009294,3616.880890970058,0
CASH_IN,C0009295,M0009295,7451.115192395835,0
CASH_OUT,C0009296,M0009296,6891.112885006242,0
DEBIT,C0009297,M0009297,8926.998490766082,0
DEBIT,C0009298,M0009298,8835.566055855621,0
CASH_OUT,C0009299,M0009299,6287.786331212103,0
PAYMENT,C0009300,M0009300,3085.7687079388975,0
DEBIT,C0009301,M0009301,3024.4336009671124,0
DEBIT,C0009302,M0009302,7752.342524373489,0
CASH_IN,C0009303,M0009303,6755.906250009934,0
CASH_IN,C0009304,M0009304,8231.886888585625,0
TRANSFER,C0009305,M0009305,7717.269827933033,0
DEBIT,C0009306,M0009306,8222.692774754632,0
CASH_OUT,C0009307,M0009307,3035.3062854481773,0
CASH_IN,C0009308,M0009308,2142.2678089550996,0
CASH_OUT,C0009309,M0009309,8644.514398209169,0
DEBIT,C0009310,M0009310,2067.4125119393393,0
PAYMENT,C0009311,M0009311,7273.8665273207935,0
TRANSFER,C0009312,M0009312,8181.392970446186,0
DEBIT,C0009313,M0009313,969.2671290254074,0
TRANSFER,C0009314,M0009314,1900.943412148981,0
CASH_IN,C0009315,M0009315,2132.5773089181043,0
DEBIT,C0009316,M0009316,3350.66260113176,0
PAYMENT,C0009317,M0009317,9788.219339214453,0
PAYMENT,C0009318,M0009318,2637.8823757930704,0
CASH_IN,C0009319,M0009319,4207.431880581312,0
DEBIT,C0009320,M0009320,8759.669997790708,0
PAYMENT,C0009321,M0009321,7054.451322251195,0
DEBIT,C0009322,M0009322,5945.309163463963,0
TRANSFER,C0009323,M0009323,9655.107030914767,0
PAYMENT,C0009324,M0009324,4797.619492154326,0
TRANSFER,C0009325,M0009325,8472.328524483586,0
CASH_OUT,C0009326,M0009326,596.2744159312816,0
CASH_IN,C0009327,M0009327,505.6393587069208,0
CASH_IN,C0009328,M0009328,4913.255503710049,0
PAYMENT,C0009329,M0009329,5799.081527491009,0
CASH_OUT,C0009330,M0009330,2979.1976030706523,0
TRANSFER,C0009331,M0009331,1501.868833926332,0
DEBIT,C0009332,M0009332,6766.8103367005615,0
CASH_IN,C0009333,M0009333,9020.922716097602,0
TRANSFER,C0009334,M0009334,9149.107584161291,0
CASH_IN,C0009335,M0009335,9644.101118964067,0
PAYMENT,C0009336,M0009336,1097.1050483714705,0
CASH_IN,C0009337,M0009337,8078.84839826671,0
DEBIT,C0009338,M0009338,2510.838365418946,0
CASH_OUT,C0009339,M0009339,6305.485085642834,0
DEBIT,C0009340,M0009340,7701.990945637288,0
PAYMENT,C0009341,M0009341,420.21560837750104,0
CASH_IN,C0009342,M0009342,5680.454197196633,0
CASH_IN,C0009343,M0009343,5220.031014387853,0
TRANSFER,C0009344,M0009344,8723.861631627111,0
DEBIT,C0009345,M0009345,9436.552038992259,0
DEBIT,C0009346,M0009346,7100.5866791877315,0
CASH_IN,C0009347,M0009347,635.6443827959424,0
DEBIT,C0009348,M0009348,9398.650833707461,0
PAYMENT,C0009349,M0009349,54.94780949029776,0
CASH_IN,C0009350,M0009350,1129.9920551111086,0
CASH_OUT,C0009351,M0009351,5773.869699508325,0
PAYMENT,C0009352,M0009352,1155.5539977759188,0
CASH_IN,C0009353,M0009353,2096.404154062744,0
DEBIT,C0009354,M0009354,6072.628771949052,0
CASH_OUT,C0009355,M0009355,8618.618761454367,0
PAYMENT,C0009356,M0009356,7967.30042101756,0
DEBIT,C0009357,M0009357,4446.271044209432,0
CASH_IN,C0009358,M0009358,539.5008416976077,0
PAYMENT,C0009359,M0009359,5110.679894050571,0
CASH_IN,C0009360,M0009360,7568.693601608051,0
CASH_OUT,C0009361,M0009361,6364.846211814128,0
TRANSFER,C0009362,M0009362,8833.00795330764,0
DEBIT,C0009363,M0009363,2690.241246338775,0
PAYMENT,C0009364,M0009364,6094.3740967109625,0
CASH_OUT,C0009365,M0009365,8194.575244724549,0
TRANSFER,C0009366,M0009366,8123.776004447782,0
DEBIT,C0009367,M0009367,3386.0723613520636,0
CASH_IN,C0009368,M0009368,3217.579747045486,0
TRANSFER,C0009369,M0009369,5260.428951132757,0
TRANSFER,C0009370,M0009370,3364.3265602284755,0
TRANSFER,C0009371,M0009371,7728.148193094485,0
DEBIT,C0009372,M0009372,3841.818432380444,0
CASH_IN,C0009373,M0009373,6586.97876119218,0
TRANSFER,C0009374,M0009374,3459.944044492428,0
PAYMENT,C0009375,M0009375,5654.851622732265,0
DEBIT,C0009376,M0009376,110.3508308150103,0
DEBIT,C0009377,M0009377,4986.532302368671,0
TRANSFER,C0009378,M0009378,4783.1165047178,0
TRANSFER,C0009379,M0009379,7893.916052959804,0
CASH_OUT,C0009380,M0009380,9325.84068966532,0
TRANSFER,C0009381,M0009381,1724.8188874359016,0
CASH_OUT,C0009382,M0009382,4973.151834753195,0
TRANSFER,C0009383,M0009383,505.77209962884837,0
CASH_IN,C0009384,M0009384,7045.188146827107,0
CASH_IN,C0009385,M0009385,7490.509141400789,0
CASH_OUT,C0009386,M0009386,415.0863400559268,0
DEBIT,C0009387,M0009387,3005.8852223826902,0
CASH_OUT,C0009388,M0009388,4004.693302021687,0
CASH_OUT,C0009389,M0009389,4116.7445539704495,0
PAYMENT,C0009390,M0009390,2917.143548188632,0
TRANSFER,C0009391,M0009391,9938.95853586609,0
PAYMENT,C0009392,M0009392,2230.8606899011206,0
CASH_OUT,C0009393,M0009393,7439.760520737667,0
CASH_OUT,C0009394,M0009394,5385.1182975104975,0
TRANSFER,C0009395,M0009395,7080.386920978532,0
DEBIT,C0009396,M0009396,2548.313529673627,0
CASH_IN,C0009397,M0009397,4740.389843589743,0
DEBIT,C0009398,M0009398,806.1925509082746,0
TRANSFER,C0009399,M0009399,2751.589373463167,0
CASH_OUT,C0009400,M0009400,1593.4643819398252,0
DEBIT,C0009401,M0009401,2482.7030124503235,0
PAYMENT,C0009402,M0009402,6140.254527636297,0
DEBIT,C0009403,M0009403,7289.046315641785,0
CASH_OUT,C0009404,M0009404,1620.8736151450132,0
PAYMENT,C0009405,M0009405,8879.236144619255,0
TRANSFER,C0009406,M0009406,7581.950629628999,0
PAYMENT,C0009407,M0009407,5.3467895941961,0
DEBIT,C0009408,M0009408,9109.41439160225,0
CASH_OUT,C0009409,M0009409,3453.821416835148,0
CASH_IN,C0009410,M0009410,9644.704236198007,0
CASH_IN,C0009411,M0009411,9722.899394018985,0
CASH_IN,C0009412,M0009412,1793.1672897288886,0
DEBIT,C0009413,M0009413,2251.7899753688143,0
TRANSFER,C0009414,M0009414,3590.2859200279913,0
CASH_IN,C0009415,M0009415,9475.460904866875,0
CASH_IN,C0009416,M0009416,8403.617419789167,0
PAYMENT,C0009417,M0009417,5967.694468483777,0
CASH_IN,C0009418,M0009418,1024.5060626198422,0
PAYMENT,C0009419,M0009419,4955.441827894338,0
TRANSFER,C0009420,M0009420,4263.511559389108,0
DEBIT,C0009421,M0009421,5861.340914739587,0
PAYMENT,C0009422,M0009422,7398.006697880781,0
TRANSFER,C0009423,M0009423,5272.052707174971,0
TRANSFER,C0009424,M0009424,5065.746154533678,0
CASH_IN,C0009425,M0009425,7540.813405684505,0
CASH_IN,C0009426,M0009426,3021.45421803098,0
PAYMENT,C0009427,M0009427,7591.348045426701,0
PAYMENT,C0009428,M0009428,4008.7850782707137,0
PAYMENT,C0009429,M0009429,7983.219586645888,0
CASH_IN,C0009430,M0009430,7924.232043196216,0
CASH_OUT,C0009431,M0009431,4853.794153960405,0
CASH_IN,C0009432,M0009432,8366.570150957594,0
PAYMENT,C0009433,M0009433,6216.706081780286,0
PAYMENT,C0009434,M0009434,4761.885509181395,0
CASH_IN,C0009435,M0009435,5434.4840740633945,0
PAYMENT,C0009436,M0009436,9083.24358914805,0
CASH_IN,C0009437,M0009437,6527.3461553163,0
TRANSFER,C0009438,M0009438,144.19206723893296,0
CASH_OUT,C0009439,M0009439,9025.772596147232,0
CASH_IN,C0009440,M0009440,9638.370676742705,0
TRANSFER,C0009441,M0009441,6700.311803709596,0
TRANSFER,C0009442,M0009442,1317.6229363829061,0
TRANSFER,C0009443,M0009443,4082.932088588318,0
PAYMENT,C0009444,M0009444,368.5056312598678,0
CASH_OUT,C0009445,M0009445,5598.052996173913,0
TRANSFER,C0009446,M0009446,517.8815925242964,0
CASH_IN,C0009447,M0009447,7895.113788851683,0
PAYMENT,C0009448,M0009448,400.363730233787,0
DEBIT,C0009449,M0009449,8169.2669877211865,0
CASH_IN,C0009450,M0009450,2756.348972454572,0
CASH_OUT,C0009451,M0009451,6197.369366804542,0
TRANSFER,C0009452,M0009452,7330.117256931581,0
PAYMENT,C0009453,M0009453,6421.998989002841,0
DEBIT,C0009454,M0009454,8261.387249327516,0
CASH_OUT,C0009455,M0009455,9678.80791874893,0
TRANSFER,C0009456,M0009456,9941.606368024677,0
TRANSFER,C0009457,M0009457,4883.808832377362,0
CASH_IN,C0009458,M0009458,7467.6460087108335,0
TRANSFER,C0009459,M0009459,1203.2709213123794,0
DEBIT,C0009460,M0009460,8154.36127532291,0
TRANSFER,C0009461,M0009461,7286.35483643849,0
TRANSFER,C0009462,M0009462,7655.762261912692,0
PAYMENT,C0009463,M0009463,1060.7134671019126,0
TRANSFER,C0009464,M0009464,6588.5670153439305,0
CASH_OUT,C0009465,M0009465,2397.5658554784063,0
TRANSFER,C0009466,M0009466,9164.057135372785,0
CASH_IN,C0009467,M0009467,7417.268160875343,0
PAYMENT,C0009468,M0009468,3202.797258169868,0
DEBIT,C0009469,M0009469,2088.5184397069766,0
TRANSFER,C0009470,M0009470,2965.71827207864,0
CASH_OUT,C0009471,M0009471,1310.3870523889016,0
PAYMENT,C0009472,M0009472,2567.9082520801076,0
PAYMENT,C0009473,M0009473,1721.6159640244732,0
CASH_IN,C0009474,M0009474,9400.944056785474,0
PAYMENT,C0009475,M0009475,7071.104818121881,0
PAYMENT,C0009476,M0009476,9725.556685870975,0
CASH_IN,C0009477,M0009477,2471.7799298129594,0
CASH_IN,C0009478,M0009478,9145.723108842807,0
PAYMENT,C0009479,M0009479,3758.686620244781,0
TRANSFER,C0009480,M0009480,5203.613854553353,0
PAYMENT,C0009481,M0009481,2194.724524621242,0
DEBIT,C0009482,M0009482,6112.464645342357,0
CASH_IN,C0009483,M0009483,6998.027745623273,0
CASH_IN,C0009484,M0009484,502.3086844319602,0
CASH_IN,C0009485,M0009485,7662.83293451809,0
CASH_OUT,C0009486,M0009486,7312.630858824544,0
CASH_IN,C0009487,M0009487,8817.188180867284,0
TRANSFER,C0009488,M0009488,8082.596604092563,0
PAYMENT,C0009489,M0009489,3379.269079561249,0
CASH_OUT,C0009490,M0009490,224.94352670019535,0
DEBIT,C0009491,M0009491,6979.20022537723,0
PAYMENT,C0009492,M0009492,8865.289543060104,0
DEBIT,C0009493,M0009493,9799.737577244789,0
CASH_OUT,C0009494,M0009494,7941.228977927093,0
TRANSFER,C0009495,M0009495,9598.2800865306,0
CASH_IN,C0009496,M0009496,1555.2622350991273,0
CASH_IN,C0009497,M0009497,5970.476321304285,0
CASH_OUT,C0009498,M0009498,2846.1031363695633,0
CASH_OUT,C0009499,M0009499,3783.5573438067195,0
TRANSFER,C0009500,M0009500,4510.658400599852,0
TRANSFER,C0009501,M0009501,7199.377157505792,0
CASH_OUT,C0009502,M0009502,8204.591573047877,0
TRANSFER,C0009503,M0009503,2046.4905887048878,0
CASH_IN,C0009504,M0009504,3757.435071118129,0
CASH_OUT,C0009505,M0009505,7656.808924086032,0
DEBIT,C0009506,M0009506,6442.259594228267,0
CASH_OUT,C0009507,M0009507,5405.941863016273,0
DEBIT,C0009508,M0009508,5696.95894072582,0
CASH_OUT,C0009509,M0009509,8899.351137403562,0
TRANSFER,C0009510,M0009510,148.4781173384331,0
DEBIT,C0009511,M0009511,3121.329464496441,0
CASH_IN,C0009512,M0009512,6861.458386597632,0
CASH_OUT,C0009513,M0009513,1919.1896457536627,0
CASH_IN,C0009514,M0009514,7468.204785662845,0
PAYMENT,C0009515,M0009515,1777.2950653216412,0
DEBIT,C0009516,M0009516,8837.287999463442,0
TRANSFER,C0009517,M0009517,8402.454821050185,0
CASH_IN,C0009518,M0009518,5334.559040532432,0
PAYMENT,C0009519,M0009519,9444.42741255341,0
DEBIT,C0009520,M0009520,8790.811651483842,0
TRANSFER,C0009521,M0009521,2877.577461573576,0
PAYMENT,C0009522,M0009522,6565.801851945083,0
PAYMENT,C0009523,M0009523,2858.4603226445383,0
PAYMENT,C0009524,M0009524,4582.959683021247,0
TRANSFER,C0009525,M0009525,8061.639090406328,0
PAYMENT,C0009526,M0009526,8687.634514551039,0
DEBIT,C0009527,M0009527,7736.2631368139355,0
CASH_OUT,C0009528,M0009528,3170.6311205023585,0
CASH_OUT,C0009529,M0009529,1831.5629638470432,0
CASH_IN,C0009530,M0009530,5149.899809535204,0
DEBIT,C0009531,M0009531,4585.873422768023,0
CASH_IN,C0009532,M0009532,6234.698033114529,0
CASH_OUT,C0009533,M0009533,9498.07723543888,0
PAYMENT,C0009534,M0009534,7578.627479149267,0
CASH_IN,C0009535,M0009535,1694.3283093489003,0
TRANSFER,C0009536,M0009536,4052.321149109156,0
DEBIT,C0009537,M0009537,3369.9382155501735,0
PAYMENT,C0009538,M0009538,5652.568058552852,0
PAYMENT,C0009539,M0009539,4419.295636841975,0
CASH_OUT,C0009540,M0009540,2347.947214369458,0
DEBIT,C0009541,M0009541,8629.015027338066,0
PAYMENT,C0009542,M0009542,1641.0106271326097,0
PAYMENT,C0009543,M0009543,9489.935537264613,0
CASH_OUT,C0009544,M0009544,3848.5647246002163,0
CASH_IN,C0009545,M0009545,2337.6020021313216,0
